x,y,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,STATION_NAME,TOTAL_RAIN_FLAG,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY,LOCAL_DATE,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND,TOTAL_SNOW,ID,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,PROVINCE_CODE,SPEED_MAX_GUST,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,LOCAL_YEAR,MEAN_TEMPERATURE
-79.395,43.62861111111111,18.5,M,69,,,,TORONTO CITY CENTRE,M,0,37,2008-05-10 00:00:00,10,,5,,,,,6158667.2008.5.10,,,6158667,4.5,,ON,33,35,0,,,8.5,,2008,13.5
-79.395,43.62861111111111,12,M,85,,,,TORONTO CITY CENTRE,M,0,58,2008-05-11 00:00:00,11,,5,,,,,6158667.2008.5.11,,,6158667,7.7,,ON,59,7,1.5,,,8.5,,2008,10.3
-79.395,43.62861111111111,14.6,M,89,,,,TORONTO CITY CENTRE,M,0,49,2008-05-12 00:00:00,12,,5,,,,,6158667.2008.5.12,,,6158667,6.4,,ON,0,0,1.5,,,8.6,,2008,11.6
-79.395,43.62861111111111,17.6,M,84,,,,TORONTO CITY CENTRE,M,0,51,2008-05-13 00:00:00,13,,5,,,,,6158667.2008.5.13,,,6158667,4.4,,ON,33,33,0.5,,,9.5,,2008,13.6
-79.395,43.62861111111111,13.9,M,94,,,,TORONTO CITY CENTRE,M,0,66,2008-05-14 00:00:00,14,,5,,,,,6158667.2008.5.14,,,6158667,6.7,,ON,35,23,1.5,,,8.6,,2008,11.3
-79.395,43.62861111111111,15.1,M,77,,,,TORONTO CITY CENTRE,M,0,47,2008-05-15 00:00:00,15,,5,,,,,6158667.2008.5.15,,,6158667,7.1,,ON,33,30,0,,,6.7,,2008,10.9
-79.395,43.62861111111111,13.9,M,81,,,,TORONTO CITY CENTRE,M,0,48,2008-05-16 00:00:00,16,,5,,,,,6158667.2008.5.16,,,6158667,6.4,,ON,33,35,0,,,9.3,,2008,11.6
-79.395,43.62861111111111,19.6,M,89,,,,TORONTO CITY CENTRE,M,0,34,2008-05-17 00:00:00,17,,5,,,,,6158667.2008.5.17,,,6158667,4,,ON,57,31,1.5,,,8.4,,2008,14
-79.395,43.62861111111111,11.2,M,92,,,,TORONTO CITY CENTRE,M,0,52,2008-05-18 00:00:00,18,,5,,,,,6158667.2008.5.18,,,6158667,9.8,,ON,54,30,7,,,5.1,,2008,8.2
-79.395,43.62861111111111,11.6,M,88,,,,TORONTO CITY CENTRE,M,0,50,2008-05-19 00:00:00,19,,5,,,,,6158667.2008.5.19,,,6158667,9.7,,ON,59,26,0.5,,,4.9,,2008,8.3
-79.395,43.62861111111111,18.2,M,,,,,TORONTO CITY CENTRE,M,0,,2008-05-20 00:00:00,20,,5,,,,,6158667.2008.5.20,,,6158667,6.8,,ON,41,30,0,,,4.1,,2008,11.2
-79.395,43.62861111111111,10.3,M,86,,,,TORONTO CITY CENTRE,M,0,55,2008-05-21 00:00:00,21,,5,,,,,6158667.2008.5.21,,,6158667,10.6,,ON,46,29,0.5,,,4.5,,2008,7.4
-79.395,43.62861111111111,16.9,M,81,,,,TORONTO CITY CENTRE,M,0,43,2008-05-22 00:00:00,22,,5,,,,,6158667.2008.5.22,,,6158667,6.2,,ON,0,0,,,M,6.6,,2008,11.8
-79.395,43.62861111111111,18.4,M,75,,,,TORONTO CITY CENTRE,M,0,46,2008-05-23 00:00:00,23,,5,,,,,6158667.2008.5.23,,,6158667,4.9,,ON,39,32,0,,,7.7,,2008,13.1
-79.395,43.62861111111111,19.5,M,70,,,,TORONTO CITY CENTRE,M,0,37,2008-05-24 00:00:00,24,,5,,,,,6158667.2008.5.24,,,6158667,3.3,,ON,46,1,0.5,,,9.8,,2008,14.7
-79.395,43.62861111111111,20.5,M,81,,,,TORONTO CITY CENTRE,M,0,44,2008-05-25 00:00:00,25,,5,,,,,6158667.2008.5.25,,,6158667,4.1,,ON,35,18,0,,,7.3,,2008,13.9
-79.395,43.62861111111111,27.3,M,83,,,,TORONTO CITY CENTRE,M,0.7,54,2008-05-26 00:00:00,26,,5,,,,,6158667.2008.5.26,,,6158667,0,,ON,52,28,0,,,10.1,,2008,18.7
-79.395,43.62861111111111,19.1,M,75,,,,TORONTO CITY CENTRE,M,0,34,2008-05-27 00:00:00,27,,5,,,,,6158667.2008.5.27,,,6158667,5.2,,ON,52,33,0,,,6.4,,2008,12.8
-79.395,43.62861111111111,14.4,M,82,,,,TORONTO CITY CENTRE,M,0,44,2008-05-28 00:00:00,28,,5,,,,,6158667.2008.5.28,,,6158667,7.8,,ON,0,0,0,,,6,,2008,10.2
-79.395,43.62861111111111,25.2,M,82,,,,TORONTO CITY CENTRE,M,0,23,2008-05-29 00:00:00,29,,5,,,,,6158667.2008.5.29,,,6158667,2.2,,ON,46,27,0.5,,,6.4,,2008,15.8
-79.395,43.62861111111111,16.5,M,86,,,,TORONTO CITY CENTRE,M,0,47,2008-05-30 00:00:00,30,,5,,,,,6158667.2008.5.30,,,6158667,5.7,,ON,41,7,3,,,8.1,,2008,12.3
-79.395,43.62861111111111,25.4,M,93,,,,TORONTO CITY CENTRE,M,0,55,2008-05-31 00:00:00,31,,5,,,,,6158667.2008.5.31,,,6158667,0.3,,ON,48,28,4.5,,,10,,2008,17.7
-79.395,43.62861111111111,18.4,M,84,,,,TORONTO CITY CENTRE,M,0,54,2008-06-01 00:00:00,1,,6,,,,,6158667.2008.6.1,,,6158667,4.3,,ON,39,27,0,,,9,,2008,13.7
-79.395,43.62861111111111,26.3,M,86,,,,TORONTO CITY CENTRE,M,0,43,2008-06-02 00:00:00,2,,6,,,,,6158667.2008.6.2,,,6158667,0.9,,ON,33,24,0.5,,,7.9,,2008,17.1
-79.395,43.62861111111111,19.9,M,94,,,,TORONTO CITY CENTRE,M,0,67,2008-06-03 00:00:00,3,,6,,,,,6158667.2008.6.3,,,6158667,2.3,,ON,46,1,7.5,,,11.4,,2008,15.7
-79.395,43.62861111111111,15.9,M,89,,,,TORONTO CITY CENTRE,M,0,81,2008-06-04 00:00:00,4,,6,,,,,6158667.2008.6.4,,,6158667,4.1,,ON,44,7,0,,,11.8,,2008,13.9
-79.395,43.62861111111111,16.8,M,91,,,,TORONTO CITY CENTRE,M,0,83,2008-06-05 00:00:00,5,,6,,,,,6158667.2008.6.5,,,6158667,4,,ON,35,8,1,,,11.2,,2008,14
-79.395,43.62861111111111,27.1,M,94,,,,TORONTO CITY CENTRE,M,1.2,67,2008-06-06 00:00:00,6,,6,,,,,6158667.2008.6.6,,,6158667,0,,ON,33,19,0,,,11.3,,2008,19.2
-79.395,43.62861111111111,27.6,M,86,,,,TORONTO CITY CENTRE,M,3.2,63,2008-06-07 00:00:00,7,,6,,,,,6158667.2008.6.7,,,6158667,0,,ON,35,27,0,,,14.7,,2008,21.2
-79.395,43.62861111111111,26.9,M,91,,,,TORONTO CITY CENTRE,M,3,65,2008-06-08 00:00:00,8,,6,,,,,6158667.2008.6.8,,,6158667,0,,ON,48,30,0,,,15,,2008,21
-79.395,43.62861111111111,28.3,M,95,,,,TORONTO CITY CENTRE,M,3.6,65,2008-06-09 00:00:00,9,E,6,,,,,6158667.2008.6.9,E,,6158667,0,E,ON,54,22,17,E,,14.8,E,2008,21.6
-79.395,43.62861111111111,24,M,100,,,,TORONTO CITY CENTRE,M,0,55,2008-06-10 00:00:00,10,,6,,,,,6158667.2008.6.10,,,6158667,0.2,,ON,48,29,3,,,11.6,,2008,17.8
-79.395,43.62861111111111,26.4,M,91,,,,TORONTO CITY CENTRE,M,1.1,42,2008-06-11 00:00:00,11,,6,,,,,6158667.2008.6.11,,,6158667,0,,ON,41,30,0.5,,,11.7,,2008,19.1
-79.395,43.62861111111111,17.5,M,73,,,,TORONTO CITY CENTRE,M,0,52,2008-06-12 00:00:00,12,,6,,,,,6158667.2008.6.12,,,6158667,2.2,,ON,50,7,0,,,14,,2008,15.8
-79.395,43.62861111111111,21.2,M,93,,,,TORONTO CITY CENTRE,M,0,61,2008-06-13 00:00:00,13,,6,,,,,6158667.2008.6.13,,,6158667,0.1,,ON,50,22,18.5,,,14.5,,2008,17.9
-79.395,43.62861111111111,23.7,M,94,,,,TORONTO CITY CENTRE,M,1.4,48,2008-06-14 00:00:00,14,,6,,,,,6158667.2008.6.14,,,6158667,0,,ON,0,0,1,,,15.1,,2008,19.4
-79.395,43.62861111111111,23.6,M,87,,,,TORONTO CITY CENTRE,M,0.8,58,2008-06-15 00:00:00,15,,6,,,,,6158667.2008.6.15,,,6158667,0,,ON,70,26,13.5,,,14,,2008,18.8
-79.395,43.62861111111111,22.4,M,92,,,,TORONTO CITY CENTRE,M,0,55,2008-06-16 00:00:00,16,,6,,,,,6158667.2008.6.16,,,6158667,0.2,,ON,41,3,3,,,13.1,,2008,17.8
-79.395,43.62861111111111,19.5,M,77,,,,TORONTO CITY CENTRE,M,0,51,2008-06-17 00:00:00,17,,6,,,,,6158667.2008.6.17,,,6158667,2.4,,ON,44,30,2.5,,,11.6,,2008,15.6
-79.395,43.62861111111111,16.6,M,84,,,,TORONTO CITY CENTRE,M,0,63,2008-06-18 00:00:00,18,,6,,,,,6158667.2008.6.18,,,6158667,4.3,,ON,37,29,2.5,,,10.7,,2008,13.7
-79.395,43.62861111111111,16.5,M,85,,,,TORONTO CITY CENTRE,M,0,69,2008-06-19 00:00:00,19,,6,,,,,6158667.2008.6.19,,,6158667,4.8,,ON,0,0,0,,,9.9,,2008,13.2
-79.395,43.62861111111111,20.5,M,84,,,,TORONTO CITY CENTRE,M,0,60,2008-06-20 00:00:00,20,,6,,,,,6158667.2008.6.20,,,6158667,2.1,,ON,0,0,0.5,,,11.3,,2008,15.9
-79.395,43.62861111111111,18.8,M,90,,,,TORONTO CITY CENTRE,M,0,74,2008-06-21 00:00:00,21,,6,,,,,6158667.2008.6.21,,,6158667,2.9,,ON,0,0,1,,,11.4,,2008,15.1
-79.395,43.62861111111111,22.6,M,90,,,,TORONTO CITY CENTRE,M,0,62,2008-06-22 00:00:00,22,,6,,,,,6158667.2008.6.22,,,6158667,0.1,,ON,0,0,0.5,,,13.2,,2008,17.9
-79.395,43.62861111111111,21.2,M,88,,,,TORONTO CITY CENTRE,M,0,61,2008-06-23 00:00:00,23,,6,,,,,6158667.2008.6.23,,,6158667,0.3,,ON,37,36,3,,,14.2,,2008,17.7
-79.395,43.62861111111111,24.4,M,91,,,,TORONTO CITY CENTRE,M,1.1,46,2008-06-24 00:00:00,24,,6,,,,,6158667.2008.6.24,,,6158667,0,,ON,37,32,1.5,,,13.7,,2008,19.1
-79.395,43.62861111111111,23.2,M,90,,,,TORONTO CITY CENTRE,M,0.4,59,2008-06-25 00:00:00,25,,6,,,,,6158667.2008.6.25,,,6158667,0,,ON,39,22,1,,,13.6,,2008,18.4
-79.395,43.62861111111111,22.7,M,89,,,,TORONTO CITY CENTRE,M,1.8,71,2008-06-26 00:00:00,26,,6,,,,,6158667.2008.6.26,,,6158667,0,,ON,35,18,1,,,16.8,,2008,19.8
-79.395,43.62861111111111,26.2,M,90,,,,TORONTO CITY CENTRE,M,2.8,65,2008-06-27 00:00:00,27,,6,,,,,6158667.2008.6.27,,,6158667,0,,ON,0,0,0.5,,,15.4,,2008,20.8
-79.395,43.62861111111111,22.6,M,95,,,,TORONTO CITY CENTRE,M,1.8,78,2008-06-28 00:00:00,28,,6,,,,,6158667.2008.6.28,,,6158667,0,,ON,32,21,22.5,,,16.9,,2008,19.8
-79.395,43.62861111111111,23.3,M,93,,,,TORONTO CITY CENTRE,M,1.3,63,2008-06-29 00:00:00,29,,6,,,,,6158667.2008.6.29,,,6158667,0,,ON,0,0,1.5,,,15.2,,2008,19.3
-79.395,43.62861111111111,22.3,M,88,,,,TORONTO CITY CENTRE,M,0,48,2008-06-30 00:00:00,30,,6,,,,,6158667.2008.6.30,,,6158667,0.5,,ON,41,35,0.5,,,12.7,,2008,17.5
-79.395,43.62861111111111,21.6,M,80,,,,TORONTO CITY CENTRE,M,0,54,2008-07-01 00:00:00,1,,7,,,,,6158667.2008.7.1,,,6158667,1.2,,ON,0,0,0,,,11.9,,2008,16.8
-79.395,43.62861111111111,21.2,M,81,,,,TORONTO CITY CENTRE,M,0,63,2008-07-02 00:00:00,2,,7,,,,,6158667.2008.7.2,,,6158667,1,,ON,35,19,0.5,,,12.8,,2008,17
-79.395,43.62861111111111,22.8,M,93,,,,TORONTO CITY CENTRE,M,0.1,51,2008-07-03 00:00:00,3,,7,,,,,6158667.2008.7.3,,,6158667,0,,ON,37,32,3,,,13.4,,2008,18.1
-79.395,43.62861111111111,20.6,M,82,,,,TORONTO CITY CENTRE,M,0,49,2008-07-04 00:00:00,4,,7,,,,,6158667.2008.7.4,,,6158667,1.5,,ON,0,0,0,,,12.3,,2008,16.5
-79.395,43.62861111111111,22.3,M,82,,,,TORONTO CITY CENTRE,M,0,45,2008-07-05 00:00:00,5,,7,,,,,6158667.2008.7.5,,,6158667,0.4,,ON,0,0,0.5,,,12.8,,2008,17.6
-79.395,43.62861111111111,22.3,M,90,,,,TORONTO CITY CENTRE,M,0.3,60,2008-07-06 00:00:00,6,,7,,,,,6158667.2008.7.6,,,6158667,0,,ON,0,0,0,,,14.3,,2008,18.3
-79.395,43.62861111111111,28.5,M,90,,,,TORONTO CITY CENTRE,M,4.2,53,2008-07-07 00:00:00,7,,7,,,,,6158667.2008.7.7,,,6158667,0,,ON,0,0,0.5,,,15.8,,2008,22.2
-79.395,43.62861111111111,24.4,M,88,,,,TORONTO CITY CENTRE,M,3.6,70,2008-07-08 00:00:00,8,,7,,,,,6158667.2008.7.8,,,6158667,0,,ON,48,31,5,,,18.7,,2008,21.6
-79.395,43.62861111111111,29.1,M,90,,,,TORONTO CITY CENTRE,M,5.4,45,2008-07-09 00:00:00,9,,7,,,,,6158667.2008.7.9,,,6158667,0,,ON,50,28,1.5,,,17.6,,2008,23.4
-79.395,43.62861111111111,23.1,M,84,,,,TORONTO CITY CENTRE,M,0,53,2008-07-10 00:00:00,10,,7,,,,,6158667.2008.7.10,,,6158667,0.2,,ON,33,30,0.5,,,12.5,,2008,17.8
-79.395,43.62861111111111,22.1,M,90,,,,TORONTO CITY CENTRE,M,1.1,63,2008-07-11 00:00:00,11,,7,,,,,6158667.2008.7.11,,,6158667,0,,ON,32,36,13.5,,,16,,2008,19.1
-79.395,43.62861111111111,22.8,M,92,,,,TORONTO CITY CENTRE,M,2.6,79,2008-07-12 00:00:00,12,,7,,,,,6158667.2008.7.12,,,6158667,0,,ON,0,0,0.5,,,18.4,,2008,20.6
-79.395,43.62861111111111,27.2,M,90,,,,TORONTO CITY CENTRE,M,4.2,43,2008-07-13 00:00:00,13,,7,,,,,6158667.2008.7.13,,,6158667,0,,ON,46,27,0,,,17.1,,2008,22.2
-79.395,43.62861111111111,25,M,82,,,,TORONTO CITY CENTRE,M,1.5,41,2008-07-14 00:00:00,14,,7,,,,,6158667.2008.7.14,,,6158667,0,,ON,46,26,0,,,13.9,,2008,19.5
-79.395,43.62861111111111,23.7,M,84,,,,TORONTO CITY CENTRE,M,0.4,49,2008-07-15 00:00:00,15,,7,,,,,6158667.2008.7.15,,,6158667,0,,ON,0,0,0,,,13.1,,2008,18.4
-79.395,43.62861111111111,28.2,M,78,,,,TORONTO CITY CENTRE,M,4.6,59,2008-07-16 00:00:00,16,,7,,,,,6158667.2008.7.16,,,6158667,0,,ON,0,0,0.5,,,17,,2008,22.6
-79.395,43.62861111111111,26.1,M,79,,,,TORONTO CITY CENTRE,M,5.1,58,2008-07-17 00:00:00,17,,7,,,,,6158667.2008.7.17,,,6158667,0,,ON,0,0,1,,,20.1,,2008,23.1
-79.395,43.62861111111111,26.3,M,86,,,,TORONTO CITY CENTRE,M,5.6,68,2008-07-18 00:00:00,18,,7,,,,,6158667.2008.7.18,,,6158667,0,,ON,0,0,0,,,20.8,,2008,23.6
-79.395,43.62861111111111,27.4,M,89,,,,TORONTO CITY CENTRE,M,5.6,68,2008-07-19 00:00:00,19,,7,,,,,6158667.2008.7.19,,,6158667,0,,ON,0,0,3.5,,,19.7,,2008,23.6
-79.395,43.62861111111111,21.5,M,91,,,,TORONTO CITY CENTRE,M,2.5,78,2008-07-20 00:00:00,20,,7,,,,,6158667.2008.7.20,,,6158667,0,,ON,32,5,69,,,19.5,,2008,20.5
-79.395,43.62861111111111,22.8,M,87,,,,TORONTO CITY CENTRE,M,3.2,67,2008-07-21 00:00:00,21,,7,,,,,6158667.2008.7.21,,,6158667,0,,ON,39,5,0.5,,,19.5,,2008,21.2
-79.395,43.62861111111111,23,M,86,,,,TORONTO CITY CENTRE,M,2.9,68,2008-07-22 00:00:00,22,,7,,,,,6158667.2008.7.22,,,6158667,0,,ON,37,1,13,,,18.7,,2008,20.9
-79.395,43.62861111111111,23.4,M,83,,,,TORONTO CITY CENTRE,M,3.2,61,2008-07-23 00:00:00,23,,7,,,,,6158667.2008.7.23,,,6158667,0,,ON,41,4,2,,,19,,2008,21.2
-79.395,43.62861111111111,23.7,M,82,,,,TORONTO CITY CENTRE,M,2.8,58,2008-07-24 00:00:00,24,,7,,,,,6158667.2008.7.24,,,6158667,0,,ON,44,24,4.5,,,17.8,,2008,20.8
-79.395,43.62861111111111,25.1,M,85,,,,TORONTO CITY CENTRE,M,3,58,2008-07-25 00:00:00,25,,7,,,,,6158667.2008.7.25,,,6158667,0,,ON,0,0,0,,,16.8,,2008,21
-79.395,43.62861111111111,26.8,M,92,,,,TORONTO CITY CENTRE,M,4.8,47,2008-07-26 00:00:00,26,,7,,,,,6158667.2008.7.26,,,6158667,0,,ON,78,21,15,,,18.7,,2008,22.8
-79.395,43.62861111111111,26.1,M,81,,,,TORONTO CITY CENTRE,M,3.4,48,2008-07-27 00:00:00,27,,7,,,,,6158667.2008.7.27,,,6158667,0,,ON,70,29,0,,,16.7,,2008,21.4
-79.395,43.62861111111111,28.1,M,84,,,,TORONTO CITY CENTRE,M,4.3,46,2008-07-28 00:00:00,28,,7,,,,,6158667.2008.7.28,,,6158667,0,,ON,33,29,0.5,,,16.4,,2008,22.3
-79.395,43.62861111111111,24.9,M,80,,,,TORONTO CITY CENTRE,M,3.2,58,2008-07-29 00:00:00,29,,7,E,E,,,6158667.2008.7.29,,,6158667,0,,ON,70,36,0,,,17.4,,2008,21.2
-79.395,43.62861111111111,24,M,88,,,,TORONTO CITY CENTRE,M,3.9,73,2008-07-30 00:00:00,30,,7,,,,,6158667.2008.7.30,,,6158667,0,,ON,35,21,7.5,,,19.8,,2008,21.9
-79.395,43.62861111111111,28.1,M,85,,,,TORONTO CITY CENTRE,M,4.9,48,2008-07-31 00:00:00,31,,7,,,,,6158667.2008.7.31,,,6158667,0,,ON,37,26,0.5,,,17.7,,2008,22.9
-79.395,43.62861111111111,26.6,M,83,,,,TORONTO CITY CENTRE,M,3.9,52,2008-08-01 00:00:00,1,,8,,,,,6158667.2008.8.1,,,6158667,0,,ON,33,27,0,,,17.2,,2008,21.9
-79.395,43.62861111111111,26.3,M,82,,,,TORONTO CITY CENTRE,M,4.4,50,2008-08-02 00:00:00,2,,8,,,,,6158667.2008.8.2,,,6158667,0,,ON,56,3,6,,,18.5,,2008,22.4
-79.395,43.62861111111111,26.7,M,77,,,,TORONTO CITY CENTRE,M,4,43,2008-08-03 00:00:00,3,,8,,,,,6158667.2008.8.3,,,6158667,0,,ON,39,32,0,,,17.3,,2008,22
-79.395,43.62861111111111,24,M,82,,,,TORONTO CITY CENTRE,M,2,54,2008-08-04 00:00:00,4,,8,,,,,6158667.2008.8.4,,,6158667,0,,ON,0,0,0,,,16,,2008,20
-79.395,43.62861111111111,24,M,88,,,,TORONTO CITY CENTRE,M,3.5,75,2008-08-05 00:00:00,5,,8,,,,,6158667.2008.8.5,,,6158667,0,,ON,0,0,21,,,19,,2008,21.5
-79.395,43.62861111111111,28.8,M,91,,,,TORONTO CITY CENTRE,M,5.8,44,2008-08-06 00:00:00,6,,8,,,,,6158667.2008.8.6,,,6158667,0,,ON,37,30,0.5,,,18.8,,2008,23.8
-79.395,43.62861111111111,24.6,M,81,,,,TORONTO CITY CENTRE,M,3,54,2008-08-07 00:00:00,7,,8,,,,,6158667.2008.8.7,,,6158667,0,,ON,37,35,1.5,,,17.4,,2008,21
-79.395,43.62861111111111,23.3,M,84,,,,TORONTO CITY CENTRE,M,1.3,50,2008-08-08 00:00:00,8,,8,,,,,6158667.2008.8.8,,,6158667,0,,ON,48,32,5,,,15.3,,2008,19.3
-79.395,43.62861111111111,19.8,M,91,,,,TORONTO CITY CENTRE,M,0,65,2008-08-09 00:00:00,9,,8,,,,,6158667.2008.8.9,,,6158667,1.3,,ON,39,32,21,,,13.6,,2008,16.7
-79.395,43.62861111111111,17.2,M,89,,,,TORONTO CITY CENTRE,M,0,73,2008-08-10 00:00:00,10,,8,,,,,6158667.2008.8.10,,,6158667,3,,ON,0,0,7,,,12.8,,2008,15
-79.395,43.62861111111111,24.1,M,80,,,,TORONTO CITY CENTRE,M,1.1,54,2008-08-11 00:00:00,11,,8,,,,,6158667.2008.8.11,,,6158667,0,,ON,37,36,0.5,,,14,,2008,19.1
-79.395,43.62861111111111,24.1,M,87,,,,TORONTO CITY CENTRE,M,2,48,2008-08-12 00:00:00,12,,8,,,,,6158667.2008.8.12,,,6158667,0,,ON,33,30,0,,,15.9,,2008,20
-79.395,43.62861111111111,20.6,M,87,,,,TORONTO CITY CENTRE,M,0,67,2008-08-13 00:00:00,13,,8,,,,,6158667.2008.8.13,,,6158667,0,,ON,0,0,1,,,15.3,,2008,18
-79.395,43.62861111111111,22.6,M,86,,,,TORONTO CITY CENTRE,M,0.6,65,2008-08-14 00:00:00,14,,8,,,,,6158667.2008.8.14,,,6158667,0,,ON,33,27,0.5,,,14.6,,2008,18.6
-79.395,43.62861111111111,23.6,M,86,,,,TORONTO CITY CENTRE,M,1.5,50,2008-08-15 00:00:00,15,,8,,,,,6158667.2008.8.15,,,6158667,0,,ON,48,30,6.5,,,15.3,,2008,19.5
-79.395,43.62861111111111,26.2,M,87,,,,TORONTO CITY CENTRE,M,2.7,39,2008-08-16 00:00:00,16,,8,E,E,,,6158667.2008.8.16,,,6158667,0,,ON,33,26,0.5,,,15.2,,2008,20.7
-79.395,43.62861111111111,25.6,M,84,,,,TORONTO CITY CENTRE,M,3.7,58,2008-08-17 00:00:00,17,,8,,,,,6158667.2008.8.17,,,6158667,0,,ON,0,0,0,,,17.8,,2008,21.7
-79.395,43.62861111111111,24.8,M,87,,,,TORONTO CITY CENTRE,M,3.5,66,2008-08-18 00:00:00,18,,8,,,,,6158667.2008.8.18,,,6158667,0,,ON,44,22,9,,,18.1,,2008,21.5
-79.395,43.62861111111111,18.1,M,73,,,,TORONTO CITY CENTRE,M,0,56,2008-08-19 00:00:00,19,,8,,,,,6158667.2008.8.19,,,6158667,2,,ON,39,36,0,,,13.8,,2008,16
-79.395,43.62861111111111,20.5,M,80,,,,TORONTO CITY CENTRE,M,0,54,2008-08-20 00:00:00,20,,8,,,,,6158667.2008.8.20,,,6158667,0.4,,ON,0,0,0,,,14.6,,2008,17.6
-79.395,43.62861111111111,21.2,M,81,,,,TORONTO CITY CENTRE,M,0.5,63,2008-08-21 00:00:00,21,,8,,,,,6158667.2008.8.21,,,6158667,0,,ON,32,7,0,,,15.8,,2008,18.5
-79.395,43.62861111111111,23.8,M,84,,,,TORONTO CITY CENTRE,M,3.3,65,2008-08-22 00:00:00,22,,8,,,,,6158667.2008.8.22,,,6158667,0,,ON,0,0,0.5,,,18.7,,2008,21.3
-79.395,43.62861111111111,26,M,90,,,,TORONTO CITY CENTRE,M,4.2,62,2008-08-23 00:00:00,23,,8,,,,,6158667.2008.8.23,,,6158667,0,,ON,0,0,0.5,,,18.4,,2008,22.2
-79.395,43.62861111111111,25.3,M,85,,,,TORONTO CITY CENTRE,M,2.9,60,2008-08-24 00:00:00,24,,8,,,,,6158667.2008.8.24,,,6158667,0,,ON,44,22,4,,,16.4,,2008,20.9
-79.395,43.62861111111111,22.1,M,75,,,,TORONTO CITY CENTRE,M,0.5,47,2008-08-25 00:00:00,25,,8,,,,,6158667.2008.8.25,,,6158667,0,,ON,41,35,0.5,,,14.8,,2008,18.5
-79.395,43.62861111111111,21.1,M,67,,,,TORONTO CITY CENTRE,M,0.2,44,2008-08-26 00:00:00,26,,8,,,,,6158667.2008.8.26,,,6158667,0,,ON,0,0,0,,,15.3,,2008,18.2
-79.395,43.62861111111111,21.8,M,78,,,,TORONTO CITY CENTRE,M,1,55,2008-08-27 00:00:00,27,,8,,,,,6158667.2008.8.27,,,6158667,0,,ON,37,8,0.5,,,16.2,,2008,19
-79.395,43.62861111111111,21.6,M,88,,,,TORONTO CITY CENTRE,M,0.8,63,2008-08-28 00:00:00,28,,8,,,,,6158667.2008.8.28,,,6158667,0,,ON,44,17,3,,,15.9,,2008,18.8
-79.395,43.62861111111111,24.2,M,89,,,,TORONTO CITY CENTRE,M,2.6,67,2008-08-29 00:00:00,29,,8,,,,,6158667.2008.8.29,,,6158667,0,,ON,0,0,3,,,17,,2008,20.6
-79.395,43.62861111111111,26.8,M,83,,,,TORONTO CITY CENTRE,M,3.7,36,2008-08-30 00:00:00,30,,8,,,,,6158667.2008.8.30,,,6158667,0,,ON,0,0,0.5,,,16.6,,2008,21.7
-79.395,43.62861111111111,24.4,M,77,,,,TORONTO CITY CENTRE,M,2.6,56,2008-08-31 00:00:00,31,,8,,,,,6158667.2008.8.31,,,6158667,0,,ON,0,0,0,,,16.7,,2008,20.6
-79.395,43.62861111111111,25.7,M,82,,,,TORONTO CITY CENTRE,M,3.6,48,2008-09-01 00:00:00,1,,9,,,,,6158667.2008.9.1,,,6158667,0,,ON,0,0,0,,,17.5,,2008,21.6
-79.395,43.62861111111111,24.8,M,86,,,,TORONTO CITY CENTRE,M,2.2,56,2008-09-02 00:00:00,2,,9,,,,,6158667.2008.9.2,,,6158667,0,,ON,0,0,0,,,15.6,,2008,20.2
-79.395,43.62861111111111,26.5,M,84,,,,TORONTO CITY CENTRE,M,3.9,56,2008-09-03 00:00:00,3,,9,,,,,6158667.2008.9.3,,,6158667,0,,ON,37,34,0,,,17.3,,2008,21.9
-79.395,43.62861111111111,23.5,M,78,,,,TORONTO CITY CENTRE,M,3,65,2008-09-04 00:00:00,4,,9,,,,,6158667.2008.9.4,,,6158667,0,,ON,41,7,0.5,,,18.5,,2008,21
-79.395,43.62861111111111,25.5,M,80,,,,TORONTO CITY CENTRE,M,3.5,63,2008-09-05 00:00:00,5,,9,,,,,6158667.2008.9.5,,,6158667,0,,ON,54,23,2,,,17.4,,2008,21.5
-79.395,43.62861111111111,20.4,M,82,,,,TORONTO CITY CENTRE,M,0,52,2008-09-06 00:00:00,6,,9,,,,,6158667.2008.9.6,,,6158667,0.6,,ON,33,32,3,,,14.4,,2008,17.4
-79.395,43.62861111111111,18.9,M,86,,,,TORONTO CITY CENTRE,M,0,65,2008-09-07 00:00:00,7,,9,,,,,6158667.2008.9.7,,,6158667,1.9,,ON,33,28,7.5,,,13.2,,2008,16.1
